SPECTRUM - MS
20190411_GroEL_IST-20_Iso11960_Width200_HCD250_6k.RAW
FTMS + p NSI Full ms2 11960.0000@hcd250.00 [1000.0000-40000.0000]
Scan #: 1-28
RT: 0.03-0.71
AV: 28
Data points: 8077
Mass	Intensity
1335.129168	0.000000
1335.221691	0.000000
1341.070080	0.000000
1341.163221	0.000000
1341.256372	0.000000
1341.349533	0.000000
1341.442703	9.157547
1341.535883	16.220002
1341.629073	18.487190
1341.722272	14.231290
1341.815481	6.177063
1341.908700	0.101074
1342.001929	0.000000
1342.095167	0.000000
1342.188415	0.000000
1342.281673	0.000000
1342.654801	0.000000
1342.748107	0.000000
1342.841423	0.000000
1342.934749	0.000000
1343.028084	11.106307
1343.121429	17.628565
1343.214784	19.026214
1343.308149	14.646443
1343.401524	7.197558
1343.494908	0.125598
1343.588302	0.000000
1343.681705	0.000000
1343.775119	0.000000
1343.868542	0.000000
1354.299380	0.000000
1354.393903	0.000000
1354.488436	0.000000
1354.582978	0.000000
1354.677531	6.480775
1354.772093	14.467741
1354.866665	20.170893
1354.961248	19.901228
1355.055840	13.410205
1355.150442	0.231906
1355.245054	0.000000
1355.339675	9.043100
1355.434307	16.783759
1355.528949	19.746280
1355.623600	15.528832
1355.718262	7.125485
1355.812933	0.124768
1355.907615	0.000000
1356.002306	0.000000
1356.097007	0.000000
1356.191718	0.000000
1361.320887	0.000000
1361.416145	0.000000
1361.511414	0.000000
1361.606693	0.000000
1361.701982	8.230236
1361.797281	15.401633
1361.892590	17.828638
1361.987909	14.351449
1362.083238	7.522396
1362.178576	0.134808
1362.273925	0.000000
1362.369284	0.000000
1362.464653	0.000000
1362.560032	0.000000
1367.725405	0.000000
1367.821337	0.000000
1367.917279	0.000000
1368.013231	0.000000
1368.109193	6.327701
1368.205166	14.919920
1368.301148	19.838218
1368.397141	17.322581
1368.493143	9.174511
1368.589156	0.151565
1368.685179	0.000000
1368.781211	0.000000
1368.877254	0.000000
1368.973308	0.000000
1371.281619	0.000000
1371.377925	0.000000
1371.474241	0.000000
1371.570568	0.000000
1371.666905	8.141419
1371.763252	17.076877
1371.859609	22.793737
1371.955976	22.030619
1372.052353	15.218233
1372.148741	6.744404
1372.245138	0.121171
1372.341546	0.000000
1372.437964	0.000000
1372.534392	0.000000
1372.630831	0.000000
1373.885454	0.000000
1373.982035	0.000000
1374.078626	0.000000
1374.175227	0.000000
1374.271838	8.075425
1374.368460	15.359810
1374.465091	18.016252
1374.561733	14.314341
1374.658385	6.954469
1374.755047	0.119426
1374.851720	0.000000
1374.948402	0.000000
1375.045095	0.000000
1375.141798	0.000000
1378.144660	0.000000
1378.241690	0.000000
1378.338731	0.000000
1378.435781	0.000000
1378.532842	6.734625
1378.629913	15.092895
1378.726995	18.483132
1378.824087	14.237504
1378.921189	5.740856
1379.018301	0.104084
1379.115423	0.000000
1379.212556	0.000000
1379.309699	0.000000
1379.406852	0.000000
1379.989988	0.000000
1380.087213	0.000000
1380.184448	0.000000
1380.281694	0.000000
1380.378950	9.115574
1380.476216	18.226380
1380.573493	21.444808
1380.670780	15.709954
1380.768077	5.306223
1380.865384	0.094457
1380.962702	0.000000
1381.060030	0.000000
1381.157368	0.000000
1381.254717	0.000000
1381.741614	0.000000
1381.839024	0.000000
1381.936445	0.000000
1382.033876	0.000000
1382.131317	12.174978
1382.228768	21.175931
1382.326230	23.375080
1382.423702	17.139787
1382.521185	6.819173
1382.618678	0.123283
1382.716181	0.000000
1382.813694	0.000000
1382.911218	0.000000
1383.008752	0.000000
1383.887023	0.000000
1383.984660	0.000000
1384.082308	0.000000
1384.179966	0.000000
1384.277634	9.611297
1384.375313	17.279772
1384.473002	20.329110
1384.570701	16.836644
1384.668411	9.164798
1384.766131	0.244005
1384.863861	0.000000
1384.961602	0.000000
1385.059353	0.000000
1385.157114	0.000000
1388.389056	0.000000
1388.487170	0.000000
1388.585295	0.000000
1388.683429	0.000000
1388.781575	10.407995
1388.879731	17.063291
1388.977897	20.259337
1389.076073	18.688849
1389.174260	12.931068
1389.272458	0.241406
1389.370665	0.000000
1389.468884	0.000000
1389.567112	0.000000
1389.665351	0.000000
1389.763601	0.000000
1389.861861	0.000000
1389.960131	0.000000
1390.058412	5.775479
1390.156703	15.836319
1390.255004	23.831126
1390.353316	22.927033
1390.451639	13.285823
1390.549972	0.250612
1390.648315	0.000000
1390.746669	0.000000
1390.845033	0.000000
1390.943408	0.000000
1392.814510	0.000000
1392.913093	0.000000
1393.011687	0.000000
1393.110292	0.000000
1393.208907	8.324303
1393.307533	18.279991
1393.406169	22.698774
1393.504815	18.301716
1393.603472	8.915394
1393.702139	0.170430
1393.800817	0.000000
1393.899506	0.000000
1393.998204	0.000000
1394.096914	0.000000
1396.271174	0.000000
1396.370125	0.000000
1396.469087	0.000000
1396.568058	0.000000
1396.667041	8.744503
1396.766034	17.117150
1396.865037	21.718082
1396.964051	18.861110
1397.063076	10.011102
1397.162111	0.183649
1397.261156	10.334065
1397.360213	18.687553
1397.459279	21.249240
1397.558356	15.991012
1397.657444	6.780681
1397.756542	0.122362
1397.855651	0.000000
1397.954771	0.000000
1398.053900	0.000000
1398.153041	0.000000
1412.439436	0.000000
1412.540111	0.000000
1412.640796	0.000000
1412.741492	0.000000
1412.842199	9.734367
1412.942917	17.762373
1413.043645	19.755462
1413.144385	14.707599
1413.245134	6.701307
1413.345895	0.123614
1413.446667	0.000000
1413.547449	0.000000
1413.648242	0.000000
1413.749046	0.000000
1418.296402	0.000000
1418.397703	0.000000
1418.499016	0.000000
1418.600339	0.000000
1418.701673	10.050168
1418.803018	17.792102
1418.904373	20.199219
1419.005740	15.844679
1419.107117	7.797811
1419.208506	0.144610
1419.309905	0.000000
1419.411315	4.499583
1419.512736	20.984486
1419.614168	37.940384
1419.715610	41.815988
1419.817064	29.904558
1419.918528	7.479466
1420.020004	0.139169
1420.121490	0.000000
1420.222987	0.000000
1420.324495	0.000000
1420.426013	0.000000
1423.680371	0.000000
1423.782249	0.000000
1423.884139	0.000000
1423.986040	0.000000
1424.087951	7.853369
1424.189874	14.232421
1424.291807	17.050926
1424.393752	14.292025
1424.495707	7.614209
1424.597674	8.920784
1424.699651	14.791324
1424.801639	17.602780
1424.903638	15.580622
1425.005649	9.881490
1425.107670	0.191525
1425.209702	0.000000
1425.311745	0.000000
1425.413799	0.000000
1425.515864	0.000000
1425.617940	9.491625
1425.720026	16.648100
1425.822124	30.358618
1425.924233	33.602516
1426.026353	27.709588
1426.128484	16.382266
1426.230625	13.828374
1426.332778	16.010434
1426.434942	24.442733
1426.537116	24.322175
1426.639302	16.378393
1426.741498	6.976947
1426.843706	10.708780
1426.945925	18.581820
1427.048154	21.207889
1427.150395	29.257566
1427.252646	33.835625
1427.354909	34.005233
1427.457182	33.241385
1427.559467	22.438180
1427.661762	7.883592
1427.764069	0.143056
1427.866386	0.000000
1427.968715	0.000000
1428.071054	0.000000
1428.173405	0.000000
1428.992605	0.000000
1429.095054	0.000000
1429.197515	0.000000
1429.299986	0.000000
1429.402469	7.884403
1429.504963	15.075340
1429.607467	17.877738
1429.709983	14.512395
1429.812510	7.182923
1429.915048	0.136362
1430.017596	0.000000
1430.120156	6.645981
1430.222727	36.556374
1430.325309	61.036823
1430.427902	66.543942
1430.530506	48.223906
1430.633121	20.324110
1430.735747	0.385814
1430.838384	6.581617
1430.941032	14.701378
1431.043691	19.647067
1431.146362	18.552680
1431.249043	12.983319
1431.351735	0.252923
1431.454439	0.000000
1431.557153	0.000000
1431.659878	0.000000
1431.762615	0.000000
1432.379267	0.000000
1432.482081	0.000000
1432.584906	0.000000
1432.687742	0.000000
1432.790589	9.459747
1432.893447	27.924771
1432.996317	51.762674
1433.099197	61.375453
1433.202089	52.120919
1433.304991	30.656812
1433.407905	9.160849
1433.510830	0.171264
1433.613765	0.000000
1433.716712	0.000000
1433.819670	0.000000
1433.922640	0.000000
1434.025620	8.329541
1434.128611	26.076635
1434.231614	36.988101
1434.334627	38.651409
1434.437652	29.839664
1434.540687	14.960428
1434.643734	16.100062
1434.746792	19.922422
1434.849861	24.379043
1434.952941	21.216602
1435.056032	13.034461
1435.159135	0.245730
1435.262248	0.000000
1435.365373	0.000000
1435.468508	0.000000
1435.571655	0.000000
1435.674813	0.000000
1435.777982	0.000000
1435.881162	0.000000
1435.984354	10.169413
1436.087556	15.072643
1436.190769	17.027797
1436.293994	16.425776
1436.397230	13.863734
1436.500477	9.456029
1436.603735	0.184865
1436.707004	0.000000
1436.810284	12.712458
1436.913576	36.583470
1437.016878	54.100381
1437.120192	55.011820
1437.223517	39.494918
1437.326853	15.164389
1437.430200	0.283014
1437.533558	0.000000
1437.636928	0.000000
1437.740309	11.938406
1437.843700	20.924506
1437.947103	23.902128
1438.050517	18.141822
1438.153943	7.699784
1438.257379	6.933851
1438.360826	14.531391
1438.464285	20.578550
1438.567755	21.973550
1438.671236	17.965971
1438.774728	10.318973
1438.878232	0.199180
1438.981746	0.000000
1439.085272	6.543745
1439.188809	17.651617
1439.292357	26.747525
1439.395916	26.927161
1439.499486	17.514339
1439.603068	5.522793
1439.706661	0.104081
1439.810265	0.000000
1439.913880	0.000000
1440.017506	0.000000
1440.121144	0.000000
1440.224792	0.000000
1440.328452	0.000000
1440.432123	11.389974
1440.535805	20.080490
1440.639499	21.977213
1440.743204	16.332570
1440.846919	7.507909
1440.950646	0.144373
1441.054385	0.000000
1441.158134	0.000000
1441.261895	0.000000
1441.365667	14.325976
1441.469450	19.011003
1441.573244	21.571194
1441.677050	20.218675
1441.780866	14.140005
1441.884694	0.274154
1441.988533	0.000000
1442.092384	0.000000
1442.196245	0.000000
1442.300118	0.000000
1442.404002	0.000000
1442.507897	0.000000
1442.611804	0.000000
1442.715721	0.000000
1442.819650	6.166074
1442.923591	16.444497
1443.027542	23.327466
1443.131505	31.200873
1443.235478	45.074999
1443.339463	52.720668
1443.443460	46.570930
1443.547467	30.284485
1443.651486	11.608730
1443.755516	7.256018
1443.859558	14.983774
1443.963610	25.675257
1444.067674	36.293101
1444.171749	35.476885
1444.275835	22.061055
1444.379933	5.909191
1444.484042	0.109853
1444.588162	5.908782
1444.692293	13.761917
1444.796436	29.646977
1444.900589	39.758559
1445.004755	38.508814
1445.108931	43.433265
1445.213119	46.990457
1445.317317	58.077198
1445.421528	56.642154
1445.525749	37.644028
1445.629982	13.742022
1445.734226	0.258892
1445.838481	0.000000
1445.942748	0.000000
1446.047025	0.000000
1446.151314	0.000000
1446.255615	0.000000
1446.359927	7.579625
1446.464249	22.745695
1446.568584	40.872893
1446.672929	45.232560
1446.777286	38.739895
1446.881654	27.865807
1446.986034	25.164698
1447.090424	36.258039
1447.194826	47.960921
1447.299240	53.915061
1447.403664	60.080669
1447.508100	61.334732
1447.612547	51.041170
1447.717006	33.421978
1447.821476	26.702312
1447.925957	27.234990
1448.030449	21.953263
1448.134953	18.980541
1448.239468	11.602953
1448.343994	0.223212
1448.448532	0.000000
1448.553081	0.000000
1448.657641	10.957648
1448.762213	17.390995
1448.866796	19.957837
1448.971390	16.761018
1449.075996	9.321510
1449.180613	0.169113
1449.285241	6.042523
1449.389881	25.908035
1449.494532	36.004225
1449.599194	36.703612
1449.703868	32.881289
1449.808553	25.144964
1449.913249	25.228166
1450.017957	30.613065
1450.122676	36.165571
1450.227406	41.089116
1450.332148	40.688948
1450.436901	32.961048
1450.541665	25.392204
1450.646441	24.741177
1450.751228	38.552313
1450.856026	39.547733
1450.960836	30.189069
1451.065657	15.017476
1451.170490	6.191447
1451.275333	10.115845
1451.380189	18.212157
1451.485055	20.817306
1451.589933	15.515431
1451.694823	5.840090
1451.799723	0.108054
1451.904635	8.782454
1452.009559	16.580825
1452.114494	20.966331
1452.219440	31.230725
1452.324397	30.031426
1452.429366	20.257857
1452.534347	14.365985
1452.639338	5.689894
1452.744341	0.107575
1452.849356	0.000000
1452.954382	0.000000
1453.059419	0.000000
1453.164468	8.905589
1453.269528	31.370583
1453.374599	54.049583
1453.479682	67.701804
1453.584776	69.357234
1453.689882	56.714268
1453.794999	49.767904
1453.900127	44.740740
1454.005267	27.849237
1454.110418	8.989175
1454.215581	0.165931
1454.320755	0.000000
1454.425940	17.213561
1454.531137	32.906699
1454.636345	43.729311
1454.741565	42.483107
1454.846796	37.134289
1454.952039	29.218519
1455.057293	21.691409
1455.162558	17.380559
1455.267835	21.536421
1455.373123	21.160233
1455.478423	21.958491
1455.583734	15.004420
1455.689056	9.631721
1455.794390	14.407452
1455.899736	28.222323
1456.005092	37.855771
1456.110461	46.068091
1456.215840	65.031859
1456.321231	82.488133
1456.426634	80.346318
1456.532048	59.458321
1456.637473	26.996856
1456.742910	21.771469
1456.848359	34.235405
1456.953818	57.949879
1457.059290	61.027726
1457.164772	46.123859
1457.270267	26.169824
1457.375772	9.283857
1457.481289	0.171663
1457.586818	8.704103
1457.692358	27.274190
1457.797909	42.475872
1457.903472	45.559688
1458.009047	34.529900
1458.114632	17.376963
1458.220230	0.331279
1458.325838	0.000000
1458.431459	0.000000
1458.537091	0.000000
1458.642734	0.000000
1458.748388	0.000000
1458.854055	0.000000
1458.959732	0.000000
1459.065421	15.920822
1459.171122	32.839180
1459.276834	42.039461
1459.382558	39.342565
1459.488293	27.763981
1459.594039	8.665547
1459.699797	0.161810
1459.805567	0.000000
1459.911348	16.082185
1460.017141	41.016701
1460.122945	59.045452
1460.228760	62.355828
1460.334587	61.028769
1460.440426	50.206563
1460.546276	46.476559
1460.652138	58.590985
1460.758011	60.833993
1460.863895	53.306414
1460.969791	33.986987
1461.075699	25.076769
1461.181618	29.631778
1461.287549	38.733701
1461.393491	42.770303
1461.499445	35.424528
1461.605410	15.881117
1461.711387	5.563038
1461.817375	9.890514
1461.923375	22.488160
1462.029386	29.432711
1462.135409	26.490628
1462.241444	16.843916
1462.347490	6.867517
1462.453547	0.128744
1462.559616	19.444019
1462.665697	37.549402
1462.771789	44.674251
1462.877892	45.351726
1462.984008	33.310914
1463.090134	18.593071
1463.196273	27.938120
1463.302422	39.746186
1463.408584	44.452943
1463.514757	43.306784
1463.620941	41.086309
1463.727137	30.636915
1463.833345	18.525364
1463.939564	14.756972
1464.045795	8.517657
1464.152037	0.163071
1464.258291	0.000000
1464.364556	0.000000
1464.470833	16.177521
1464.577122	32.739251
1464.683422	47.916726
1464.789734	56.217014
1464.896057	49.382772
1465.002392	27.504003
1465.108738	29.439248
1465.215096	33.220642
1465.321466	39.765854
1465.427847	35.058549
1465.534240	22.534440
1465.640644	0.430319
1465.747060	0.000000
1465.853488	5.636876
1465.959927	25.701219
1466.066378	42.134284
1466.172840	52.962237
1466.279314	48.623924
1466.385799	32.093036
1466.492296	17.706346
1466.598805	23.967174
1466.705326	21.511718
1466.811857	22.033187
1466.918401	16.333732
1467.024956	9.735396
1467.131523	0.185937
1467.238101	0.000000
1467.344691	0.000000
1467.451293	8.253235
1467.557906	19.197915
1467.664531	26.483338
1467.771167	25.558485
1467.877815	17.893996
1467.984475	8.777308
1468.091146	0.165427
1468.197829	0.000000
1468.304524	0.000000
1468.411230	0.000000
1468.517948	0.000000
1468.944936	0.000000
1469.051712	0.000000
1469.158499	0.000000
1469.265299	0.000000
1469.372110	7.222937
1469.478932	14.635819
1469.585767	19.980193
1469.692612	20.572760
1469.799470	15.973662
1469.906339	8.492989
1470.013220	0.161469
1470.120113	0.000000
1470.227017	0.000000
1470.333933	5.520101
1470.440860	15.671750
1470.547799	27.873893
1470.654750	46.191803
1470.761713	50.370248
1470.868687	42.562356
1470.975673	28.397886
1471.082670	11.063219
1471.189680	0.205826
1471.296700	7.848864
1471.403733	16.994525
1471.510777	22.112400
1471.617833	19.589838
1471.724901	11.375364
1471.831980	0.217614
1471.939071	0.000000
1472.046174	0.000000
1472.153288	9.140051
1472.260414	20.380361
1472.367552	33.398303
1472.474701	36.923947
1472.581862	26.371824
1472.689035	9.992590
1472.796220	0.185024
1472.903416	11.662018
1473.010624	18.877559
1473.117843	32.470618
1473.225075	46.329807
1473.332318	51.817882
1473.439573	44.808540
1473.546839	23.644126
1473.654117	6.361930
1473.761407	7.779437
1473.868709	24.817862
1473.976022	36.375455
1474.083347	39.020883
1474.190684	35.475020
1474.298033	25.824878
1474.405393	24.190250
1474.512765	27.083827
1474.620148	21.172309
1474.727544	10.693655
1474.834951	0.202132
1474.942370	0.000000
1475.049801	0.000000
1475.157243	0.000000
1475.264697	8.370024
1475.372163	17.540106
1475.479640	22.180610
1475.587130	19.444130
1475.694631	11.463434
1475.802144	0.218014
1475.909668	0.000000
1476.017205	0.000000
1476.124753	10.100457
1476.232313	22.801339
1476.339884	37.596076
1476.447467	44.629347
1476.555063	36.791227
1476.662669	18.550824
1476.770288	0.350027
1476.877919	0.000000
1476.985561	10.059068
1477.093215	20.959340
1477.200880	28.307183
1477.308558	27.501178
1477.416247	19.826262
1477.523948	26.791611
1477.631661	36.011960
1477.739386	50.040387
1477.847122	56.997775
1477.954870	60.150004
1478.062630	68.127759
1478.170402	78.244976
1478.278185	89.647032
1478.385981	74.060152
1478.493788	54.341131
1478.601606	37.406327
1478.709437	30.077063
1478.817280	30.062231
1478.925134	27.558744
1479.033000	22.298295
1479.140878	36.604488
1479.248768	44.661827
1479.356669	44.192802
1479.464582	36.040917
1479.572507	17.268437
1479.680444	8.744717
1479.788393	14.124299
1479.896354	17.538902
1480.004326	15.232891
1480.112310	17.679337
1480.220306	26.849535
1480.328314	39.135336
1480.436333	44.960711
1480.544365	46.019935
1480.652408	41.625544
1480.760463	34.412519
1480.868530	15.683560
1480.976609	26.931303
1481.084700	50.039234
1481.192802	72.358004
1481.300916	76.420361
1481.409042	59.133717
1481.517180	30.990674
1481.625330	9.661765
1481.733492	0.178751
1481.841665	0.000000
1481.949850	0.000000
1482.058048	10.582047
1482.166257	17.467803
1482.274477	19.462046
1482.382710	24.838649
1482.490955	25.319434
1482.599211	22.606377
1482.707479	18.278031
1482.815760	16.059818
1482.924052	17.501843
1483.032355	36.627461
1483.140671	52.314268
1483.248999	58.950480
1483.357338	62.265200
1483.465690	71.193662
1483.574053	61.351927
1483.682428	66.185516
1483.790815	69.617222
1483.899214	61.082166
1484.007624	64.769608
1484.116047	73.010050
1484.224481	69.902364
1484.332928	60.283081
1484.441386	49.081467
1484.549856	29.818947
1484.658338	9.373097
1484.766832	0.173221
1484.875338	0.000000
1484.983856	20.139958
1485.092385	47.259673
1485.200927	65.576367
1485.309480	62.062098
1485.418045	41.611782
1485.526623	22.860248
1485.635212	3.344069
1485.743813	21.204822
1485.852426	48.434588
1485.961051	64.750756
1486.069687	80.183794
1486.178336	74.162355
1486.286997	54.270626
1486.395669	39.422671
1486.504354	45.342270
1486.613050	52.628596
1486.721758	49.831753
1486.830478	35.381583
1486.939210	26.548003
1487.047954	25.200818
1487.156710	22.479873
1487.265478	21.817811
1487.374258	21.986026
1487.483050	33.167831
1487.591854	36.105081
1487.700669	35.798047
1487.809497	35.452645
1487.918336	29.007430
1488.027188	23.305547
1488.136051	27.028391
1488.244927	44.955477
1488.353814	68.822702
1488.462713	89.895050
1488.571624	80.789122
1488.680548	57.579063
1488.789483	28.437270
1488.898430	16.765073
1489.007389	15.662303
1489.116360	11.643956
1489.225343	0.222536
1489.334338	14.492516
1489.443345	33.405863
1489.552363	57.046622
1489.661394	70.871315
1489.770437	77.136529
1489.879492	78.776681
1489.988559	73.226531
1490.097637	57.224059
1490.206728	45.830283
1490.315831	42.520132
1490.424945	55.869785
1490.534072	74.231800
1490.643211	82.849177
1490.752361	74.976433
1490.861524	64.909046
1490.970698	68.428174
1491.079885	73.425211
1491.189084	78.286098
1491.298294	77.863219
1491.407517	62.020345
1491.516751	48.463713
1491.625998	36.627549
1491.735257	29.193881
1491.844527	26.794776
1491.953810	31.399524
1492.063104	46.686355
1492.172411	52.451653
1492.281730	55.967864
1492.391060	44.916170
1492.500403	23.268529
1492.609758	34.101012
1492.719124	42.134978
1492.828503	58.806962
1492.937894	74.303028
1493.047297	75.471235
1493.156711	59.009706
1493.266138	48.484467
1493.375577	42.463932
1493.485028	37.107272
1493.594491	46.915905
1493.703966	72.160905
1493.813453	92.135573
1493.922952	100.681272
1494.032463	88.737155
1494.141986	71.934275
1494.251521	59.135809
1494.361068	67.957961
1494.470628	94.069318
1494.580199	138.468266
1494.689782	162.480093
1494.799378	155.852814
1494.908985	130.746109
1495.018604	94.889952
1495.128236	56.088749
1495.237880	45.511277
1495.347535	66.182985
1495.457203	70.688496
1495.566883	53.505765
1495.676575	34.173330
1495.786279	22.470378
1495.895995	46.954609
1496.005723	72.794791
1496.115463	78.988359
1496.225215	60.280275
1496.334980	36.660346
1496.444756	8.343629
1496.554544	0.143001
1496.664345	0.000000
1496.774158	0.000000
1496.883982	0.000000
1496.993819	0.000000
1497.103668	0.000000
1497.213529	0.000000
1497.323402	0.000000
1497.433287	23.768386
1497.543185	49.093302
1497.653094	62.963711
1497.763015	55.274268
1497.872949	31.837940
1497.982895	9.223907
1498.092852	0.168140
1498.202822	18.647724
1498.312804	36.200571
1498.422798	47.827680
1498.532805	46.015579
1498.642823	32.497209
1498.752854	26.066588
1498.862896	22.733436
1498.972951	29.154174
1499.083018	24.291587
1499.193097	12.037401
1499.303188	0.224089
1499.413291	0.000000
1499.523406	0.000000
1499.633534	0.000000
1499.743673	0.000000
1499.853825	0.000000
1499.963989	0.000000
1500.074165	0.000000
1500.184353	15.043113
1500.294553	27.297491
1500.404766	41.588050
1500.514990	50.683218
1500.625227	47.393929
1500.735476	24.200297
1500.845737	11.221170
1500.956010	11.074394
1501.066295	20.700086
1501.176593	29.957692
1501.286902	33.469096
1501.397224	29.065578
1501.507558	18.973099
1501.617904	23.658082
1501.728262	47.598299
1501.838633	82.891880
1501.949016	104.231196
1502.059410	110.159210
1502.169817	96.864191
1502.280236	84.973880
1502.390668	61.602159
1502.501111	40.030966
1502.611567	10.787685
1502.722035	0.185718
1502.832515	0.000000
1502.943007	0.000000
1503.053511	0.000000
1503.164028	0.000000
1503.274557	0.000000
1503.385098	0.000000
1503.495651	0.000000
1503.606216	23.383571
1503.716794	43.803614
1503.827383	58.035298
1503.937985	66.072637
1504.048599	63.782577
1504.159226	50.922554
1504.269864	44.486680
1504.380515	32.943585
1504.491178	15.462835
1504.601853	0.285927
1504.712541	12.214080
1504.823240	22.286653
1504.933952	26.593115
1505.044676	31.488303
1505.155412	34.352154
1505.266161	35.421823
1505.376922	49.553674
1505.487695	74.453973
1505.598480	75.808233
1505.709277	53.823468
1505.820087	36.720232
1505.930909	16.833744
1506.041743	0.300484
1506.152589	0.000000
1506.263448	0.000000
1506.374318	0.000000
1506.485201	0.000000
1507.261726	0.000000
1507.372707	0.000000
1507.483700	0.000000
1507.594706	0.000000
1507.705723	19.112626
1507.816753	44.644584
1507.927796	64.827468
1508.038850	65.572391
1508.149917	46.511438
1508.260996	16.273997
1508.372088	0.292282
1508.483192	0.000000
1508.594308	0.000000
1508.705436	0.000000
1508.816576	0.000000
